站點唯一 ID,站點 ID,站名,站點地址,經度,緯度
THB101079,101079,台肥五廠,新竹市東區中華路一段285號對面,120.985198,24.810687
THB101083,101083,前溪,新竹市東區中華路一段233號,120.99053,24.81334
THB101086,101086,伯公下,新竹縣竹北市中華路160號,121.00108,24.82976
THB101087,101087,豆仔埔橋,新竹縣竹北市中華路276號,121.00336,24.83195
THB101089,101089,天后宮,新竹縣竹北市中正東路313號,121.01186,24.83526
THB101090,101090,仁義路口,新竹縣竹北市中正東路239號,121.013945075441,24.8350455408325
THB101091,101091,市場,新竹縣竹北市仁義路174號對面,121.014399968146,24.8337799959571
THB101092,101092,地政所,新竹縣竹北市三民路200號,121.013149968166,24.8332399959542
THB101093,101093,三民球場,新竹縣竹北市三民路264號,121.010699968211,24.8338499959422
THB101094,101094,竹北郵局,新竹縣竹北市博愛街352號,121.0083994,24.83602427
THB101098,101098,水瓏,新竹縣竹北市中山路177號,121.0213,24.83508
THB101099,101099,德山,新竹縣竹北市中山路犁幹25號電桿,121.025961,24.83405397
THB101100,101100,竹輝新村,新竹縣新埔鎮文山路犁頭山段889號,121.02814,24.83353
THB101101,101101,仰德,新竹縣新埔鎮文山路犁頭山段434號對面,121.03095,24.832
THB101102,101102,蓮華寺,新竹縣新埔鎮文山路犁頭山段470號對面,121.03603,24.83078
THB101103,101103,華夏新村,新竹縣新埔鎮文山路犁頭山段305號,121.03819,24.83046
THB101105,101105,文山國小,新竹縣新埔鎮文山路849巷口,121.0481936,24.82730604
THB101106,101106,遠東廠,新埔鎮文山路亞東段 600 號前(天橋旁),121.0536418,24.82606184
THB101107,101107,亞東,新竹縣新埔鎮文山路369號,121.0578924,24.82511723
THB101108,101108,水車頭,新竹縣新埔鎮文山路亞東段260號對面,121.06124,24.82443
THB101109,101109,新埔大橋,新竹縣新埔鎮文山路亞東段49號,121.064159,24.82504852
THB101110,101110,第二市場,新竹縣新埔鎮和平街311號,121.0724222,24.82704791
THB101112,101112,第一市場,新竹縣新埔鎮和平街71號,121.0780918,24.82686566
THB101113,101113,米粉寮,新竹縣新埔鎮中正路35巷口,121.08566,24.82619
THB101114,101114,聖帝廟,新竹縣新埔鎮五埔高幹31 E1092 CE84電桿旁,121.09003,24.82365
THB101115,101115,五分埔,新竹縣新埔鎮新關路五埔段1042號對面,121.094068126022,24.8218931984636
THB101116,101116,活動中心,新竹縣新埔鎮新關路五埔段519號,121.09776,24.82001
THB101117,101117,六股,新竹縣新埔鎮新關路五埔段353號,121.101659789414,24.8178829906442
THB101119,101119,亞森農場,新竹縣關西鎮石岡子760號對面,121.11397,24.8162
THB101120,101120,崁下,新竹縣關西鎮石岡子698號對面,121.11707,24.81571
THB101121,101121,水尾,新竹縣關西鎮石岡子529號,121.124411,24.81449262
THB101123,101123,圳頭,新竹縣關西鎮石岡子134號對面,121.13418,24.81103
THB101124,101124,旱圳,新竹縣關西鎮關埔高幹124電桿對面,121.13743,24.80988
THB101125,101125,聖母山,新竹縣關西鎮關埔高幹106電桿對面,121.14407,24.80713
THB101126,101126,水坑口,新竹縣關西鎮關埔高分95電桿,121.1473178,24.80540722
THB101128,101128,雙口塘,新竹縣關西鎮關埔幹56電桿對面,121.16181,24.80385
THB101129,101129,店子岡,新竹縣關西鎮店仔岡12-1號,121.16755,24.80096
THB101130,101130,中學前,新竹縣關西鎮正義路207號,121.17244,24.79701
THB101131,101131,聖母院,新竹縣關西鎮正義路190巷口對面,121.17436,24.79568
THB101132,101132,北門口,新竹縣關西鎮正義路87號,121.17603,24.79394
THB101134,101134,北門口,新竹縣關西鎮正義路110號,121.1761557,24.79393
THB101135,101135,聖母院,新竹縣關西鎮正義路198號,121.17419,24.79593
THB101137,101137,店子岡,新竹縣關西鎮店子岡8鄰12-1號對面,121.16741,24.80111
THB101138,101138,雙口塘,新竹縣關西鎮關埔幹56電桿,121.16157,24.80404
THB101141,101141,水坑口,新竹縣關西鎮關埔高分96支1電桿,121.14775,24.80541
THB101142,101142,聖母山,新竹縣關西鎮關埔高幹106電桿,121.14417,24.80725
THB101143,101143,旱圳,新竹縣關西鎮關埔高幹124電桿,121.13756,24.80999
THB101144,101144,圳頭,新竹縣關西鎮石岡子146號,121.13406,24.81122
THB101145,101145,水尾,新竹縣關西鎮石岡子530號,121.12453,24.81463
THB101146,101146,崁下,新竹縣關西鎮石岡子698號,121.11711,24.81587
THB101147,101147,亞森農場,新竹縣關西鎮石岡子760號,121.11419,24.8163
THB101149,101149,六股,新竹縣新埔鎮新關路五埔段353號對面,121.1017,24.81797
THB101150,101150,活動中心,新竹縣新埔鎮新關路五埔段519號對面,121.09783,24.82016
THB101151,101151,五分埔,新竹縣新埔鎮新關路五埔段1042號,121.0941771,24.82205599
THB101152,101152,聖帝廟,新竹縣新埔鎮新關路五埔段1290號右側,121.08994,24.82389
THB101153,101153,米粉寮,新竹縣新埔鎮中正路仁屋一街18巷口,121.0856,24.82632
THB101181,101181,圳頭牌,新竹縣關西鎮中豐路2段148號對面,121.18168,24.79472
THB101182,101182,永安橋,新竹縣關西鎮中豐路2段266號對面,121.18474,24.79868
THB101183,101183,張屋,新竹縣關西鎮高原高幹34-1電桿,121.19053996495,24.8031299967736
THB101184,101184,黃岡口,新竹縣關西鎮高原高幹42支電桿對面,121.19553,24.80648
THB101185,101185,仁安,新竹縣關西鎮牛欄分線牛欄52電桿對面,121.19952,24.81221
THB101187,101187,高平,桃園市龍潭區中豐路牛欄分線16支電桿對面,121.20183,24.82379
THB101189,101189,新生醫專,桃園市龍潭區中豐路高平段418號門口,121.20647,24.83283
THB101193,101193,天下社區,桃園市龍潭區中豐路上林段1168號,121.21113,24.844
THB101194,101194,南四方林,桃園市龍潭區中豐路上林段586號,121.20293,24.85563
THB101195,101195,凌雲國中,桃園市龍潭區中豐路上林段355號,121.20333,24.85922
THB101196,101196,龍潭大池,桃園市龍潭區中豐路上林段131號,121.208,24.8627
THB101199,101199,敏盛醫院,桃園市龍潭區中豐路184號,121.21341,24.87548
THB101201,101201,潛龍國小,桃園市龍潭區中豐路436號,121.21188,24.88162
THB101203,101203,忠恕家園,桃園市龍潭區中豐路666號,121.21259,24.88768
THB101204,101204,建龍新村,桃園市龍潭區中豐路742號,121.212766123655,24.8898837657124
THB101205,101205,虎嶺,桃園市平鎮區中豐路山頂段451號,121.21152,24.89473
THB101207,101207,華廈山莊,桃園市平鎮區中豐路二段莊敬里侯車亭,121.2118372,24.90394359
THB101210,101210,長壽新村,桃園市平鎮區中豐路二段南勢65號,121.2112695,24.91829858
THB101211,101211,王屋,桃園市平鎮區中豐路一段南勢161號,121.21159,24.92048
THB101212,101212,下王屋,桃園市平鎮區中豐路一段南勢77號,121.211990947546,24.9229403392863
THB101213,101213,北勢橋,桃園市平鎮區中豐路一段293號,121.21257,24.92549
THB101214,101214,李屋,桃園市平鎮區中豐路一段132號對面,121.21379,24.92897
THB101216,101216,第一製藥廠,桃園市平鎮區中豐路379號,121.216511771808,24.9406351081262
THB101217,101217,平鎮區公所(中豐路),桃園市平鎮區中豐路285號,121.216829,24.943407
THB101222,101222,中壢分局,桃園市中壢區延平路600號,121.22225,24.954351
THB101226,101226,非常大地,桃園市平鎮區中豐路581號對面,121.215626,24.93609252
THB101228,101228,李屋,桃園市平鎮區中豐路一段130號,121.213750671092,24.9293167606355
THB101229,101229,北勢橋,桃園市平鎮區中豐路一段21號對面,121.21205,24.92425
THB101230,101230,下王屋,桃園市平鎮區中豐路一段南勢83號對面,121.21174,24.92251
THB101231,101231,王屋,桃園市平鎮區中豐路一段南勢132號,121.21176,24.92095
THB101232,101232,長壽新村,桃園市平鎮區中豐路二段南勢92號,121.2108649,24.9173527
THB101235,101235,華廈山莊,桃園市平鎮區中豐路二段莊敬里侯車亭,121.21165,24.90403
THB101238,101238,虎嶺,桃園市平鎮區中豐路山頂段451號對向侯車亭,121.2115956,24.89370321
THB101240,101240,忠恕家園,桃園市龍潭區中豐路681號,121.2123865,24.88768059
THB101241,101241,大漢新村,桃園市龍潭區烏林里中豐路499號,121.211861,24.88341
THB101242,101242,潛龍國小,桃園市龍潭區中豐路431號,121.2117,24.88156
THB101244,101244,敏盛醫院,桃園市龍潭區中豐路184號對面,121.213239185564,24.8753274835872
THB101245,101245,上伯公,桃園市龍潭區東龍路307號,121.2136527,24.86661237
THB101257,101257,黃岡口,新竹縣關西鎮高原高幹42支電桿,121.1953731,24.80652739
THB101258,101258,張屋,新竹縣關西鎮高原高幹34-1電桿對面,121.190451782882,24.8032881816474
THB101259,101259,永安橋,新竹縣關西鎮中豐路2段266號,121.18478,24.79894
THB101303,101303,中壢家商,桃園市平鎮區延平路一段30號,121.220669,24.95254007
THB101311,101311,自來水廠,桃園市平鎮區延平路四段270號,121.194958,24.929687
THB101356,101356,愛勢,新竹縣湖口鄉中山路二段201號,121.0455978,24.90507961
THB101359,101359,愛勢,新竹縣湖口鄉中山路二段274號,121.045736,24.9051386
THB101395,101395,楊梅工業區,桃園市楊梅區中山北路二段268號對面,121.1727369,24.9095482
THB101413,101413,第一市場,新竹縣竹東鎮東寧路二段121號,121.090641293821,24.7304626582412
THB101414,101414,榮民醫院,新竹縣竹東鎮中豐路一段90號對面榮民醫院大門口,121.098838,24.723212
THB101415,101415,新庄子,新竹縣橫山鄉中豐路一段45號對面,121.1090401,24.72162949
THB101416,101416,佳和園,新竹縣橫山鄉中豐路一段87號對面,121.11039,24.72153
THB101418,101418,大林紙廠,新竹縣橫山鄉中豐路一段356號,121.11879,24.71993
THB101419,101419,油羅溪橋,新竹縣橫山鄉中豐路一段442號,121.1226,24.71978
THB101420,101420,秀堤,新竹縣橫山鄉中豐路內灣高幹41電桿對面,121.12522,24.72459
THB101422,101422,大肚社區,新竹縣橫山鄉中豐路二段132號,121.131867,24.724894
THB101423,101423,大肚,新竹縣橫山鄉中豐路二段242號,121.13531,24.72237
THB101424,101424,大肚國小,新竹縣橫山鄉中豐路二段356號,121.13864,24.71923
THB101425,101425,郵局前,新竹縣橫山鄉新興街137號,121.14014,24.71786
THB101426,101426,豐田口,新竹縣橫山鄉新興街67巷口,121.14322,24.71614
THB101427,101427,橫山國中,新竹縣橫山鄉中豐路二段415號對面,121.14676,24.71775
THB101428,101428,龍天宮,新竹縣橫山鄉十分寮74號對面,121.156674824148,24.7175784818211
THB101429,101429,福昌山莊,新竹縣橫山鄉中山街一段63號對面,121.16161,24.71793
THB101430,101430,伯公廟,新竹縣橫山鄉中山街一段120號,121.16272,24.71724
THB101431,101431,南河,新竹縣橫山鄉中山街一段156號,121.163387790342,24.7155824575626
THB101432,101432,九芎坪,新竹縣橫山鄉中山街一段278號,121.17284,24.70963
THB101433,101433,攀龍吊橋,新竹縣橫山鄉內灣高幹212電桿,121.174522730304,24.7065172921967
THB101435,101435,內灣大橋,新竹縣橫山鄉內灣村20號,121.1833436193,24.7034265629658
THB101436,101436,雞油樹下,新竹縣橫山鄉中山街二段247號對面,121.18761,24.70074
THB101437,101437,檢查站,新竹縣尖石鄉中山街二段145號對面,121.1891,24.69817
THB101438,101438,沙坪,新竹縣尖石鄉義興高幹39電桿,121.19297,24.6988
THB101463,101463,北角吊橋,新竹縣尖石鄉北角吊橋對面,121.19725,24.70218
THB101466,101466,雞油樹下,新竹縣橫山鄉內灣高幹247電桿,121.18768,24.70079
THB101467,101467,內灣大橋,新竹縣橫山鄉內灣村20號對面,121.183359964653,24.7035299971155
THB101469,101469,攀龍吊橋,新竹縣橫山鄉內灣高幹22電桿,121.17452996482,24.7066499970686
THB101470,101470,九芎坪,新竹縣橫山鄉中山街一段278號對面,121.1729,24.70952
THB101472,101472,伯公廟,新竹縣橫山鄉中山街一段110號對面,121.16264,24.7174
THB101473,101473,福昌山莊,新竹縣橫山鄉中山街一段63號,121.16157,24.71802
THB101474,101474,龍天宮,新竹縣橫山鄉十分寮74號,121.156619965178,24.7176599969563
THB101475,101475,橫山國中,新竹縣橫山鄉中豐路二段415號,121.1466509,24.7179072
THB101476,101476,豐田口,新竹縣橫山鄉新興街67巷口對面,121.14317,24.71622
THB101480,101480,秀堤,新竹縣橫山鄉中豐路內灣高幹41電桿,121.12495,24.72457
THB101481,101481,油羅溪橋,新竹縣橫山鄉中豐路一段442號對面,121.12244,24.72003
THB101482,101482,大林紙廠,新竹縣橫山鄉中豐路一段356號對面,121.11845,24.72019
THB101483,101483,佳和園,新竹縣橫山鄉中豐路一段87號,121.1101696,24.72162364
THB101484,101484,新庄子,新竹縣橫山鄉中豐路一段45號,121.109125491822,24.7218322846005
THB101485,101485,榮民醫院,新竹縣竹東鎮中豐路一段90號,121.098719,24.72337
THB101486,101486,第一市場,新竹縣竹東鎮東寧路二段172號,121.09070996638,24.7305399966455
THB101489,101489,仁愛路口,新竹縣北埔鄉埔心街80號,121.05108,24.70362
THB101490,101490,北埔國中,新竹縣北埔鄉埔心街118號,121.048429967004,24.7041099965749
THB101493,101493,黎屋,新竹縣峨眉鄉中盛高幹30電桿,121.03701,24.69954
THB101494,101494,龍鳳記,新竹縣峨眉鄉中盛高幹37電桿對面侯車亭,121.03517,24.69789
THB101495,101495,祐豐廠,新竹縣峨眉鄉中興308號,121.03226,24.69545
THB101497,101497,新荃公司,新竹縣峨眉鄉中盛高幹68電桿,121.030406736812,24.6902131494567
THB101498,101498,河背,新竹縣峨眉鄉中盛高幹80電桿,121.02733,24.6878
THB101499,101499,東峨眉,新竹縣峨眉鄉峨眉街幹4支4電桿對面,121.02479,24.68781
THB101500,101500,峨眉衛生所,新竹縣峨眉鄉峨眉街2-1號,121.02158,24.6886
THB101501,101501,獅山口,新竹縣峨眉鄉獅山街14號,121.01859,24.68822
THB101502,101502,月眉新村,新竹縣峨眉鄉石子幹6電桿,121.01714,24.68568
THB101503,101503,圓屯,新竹縣峨眉鄉石子幹11電桿,121.0182,24.68366
THB101504,101504,上坪橋口,新竹縣峨眉鄉石子幹17電桿對面,121.01894,24.68152
THB101505,101505,社寮坑,新竹縣峨眉鄉七星村石子幹24電桿對面,121.018519967418,24.6790899965481
THB101506,101506,王屋,新竹縣峨眉鄉石子幹29電桿,121.01787,24.67739
THB101507,101507,樹下屋,新竹縣峨眉鄉石子幹42電桿,121.01694,24.67335
THB101508,101508,集會所,新竹縣峨眉鄉石子幹53電桿,121.01866,24.67102
THB101509,101509,石硬子,新竹縣峨眉鄉石子幹70電桿,121.01926,24.66617
THB101510,101510,瑞山,新竹縣峨眉鄉石子幹80電桿,121.02142,24.66356
THB101511,101511,八仙橋,新竹縣峨眉鄉七星村八仙橋,121.021039967286,24.6582499966344
THB101513,101513,八仙橋,新竹縣峨眉鄉七星村獅山幹1電桿,121.02083070054,24.6582662380982
THB101515,101515,瑞山,新竹縣峨眉鄉石子幹80-1號,121.0216135,24.6634929
THB101516,101516,石硬子,新竹縣峨眉鄉石子幹70電桿對面,121.0192,24.66608
THB101517,101517,集會所,新竹縣峨眉鄉石子幹53電桿對面,121.01872,24.67114
THB101518,101518,樹下屋,新竹縣峨眉鄉石子幹42電桿對面,121.01693,24.67331
THB101520,101520,王屋,新竹縣峨眉鄉石子幹29電桿對面,121.01785,24.67719
THB101521,101521,社寮坑,新竹縣峨眉鄉七星村石子幹24電桿,121.018634801505,24.6791327599666
THB101522,101522,上坪橋口,新竹縣峨眉鄉石子幹17電桿,121.019,24.68159
THB101523,101523,圓屯,新竹縣峨眉鄉石子幹12電桿,121.0183,24.68348
THB101524,101524,月眉新村,新竹縣峨眉鄉石子幹6電桿對面,121.01733,24.686
THB101525,101525,獅山口,新竹縣峨眉鄉成功路91號,121.01857,24.68814
THB101526,101526,峨眉衛生所,新竹縣峨眉鄉峨眉街5號,121.02151,24.68854
THB101527,101527,東峨眉,新竹縣峨眉鄉峨眉街幹4支4電桿,121.02468,24.68775
THB101532,101532,龍鳳記,新竹縣峨眉鄉中盛高幹37電桿,121.03528,24.69773
THB101533,101533,黎屋,新竹縣峨眉鄉中盛高分30電桿對面侯車亭,121.03722,24.69952
THB101534,101534,暗窩,新竹縣峨眉鄉中盛高分21電桿對面,121.03961,24.7016
THB101536,101536,北埔國中,新竹縣北埔鄉埔心街122號對面,121.048389718394,24.7039400736826
