"公司統一編號","公司名稱","分公司統一編號","分公司名稱","分公司地址","分公司狀態","分公司核准設立日期","分公司最後核准變更日期"
"12411160","和德昌股份有限公司","51360702","蘆洲長榮分公司","新北市蘆洲區長榮路376、378號","01","1060503","1090720"
"12411160","和德昌股份有限公司","51578700","林口中山分公司","新北市林口區中山路250之1號","01","1061206","1090720"
"12411160","和德昌股份有限公司","53001653","高雄新澄清分公司","高雄市三民區澄清路550號","01","0991027","1090720"
"12411160","和德昌股份有限公司","53005638","新莊中正二分公司","新北市新莊區中正路617號及619號","03","1000110","1001012"
"12411160","和德昌股份有限公司","53006019","台中中港六分公司","臺中市西屯區臺灣大道4段1058號","01","1000119","1090720"
"12411160","和德昌股份有限公司","53012835","彰化溪湖分公司","彰化縣溪湖鎮員鹿路2段430號","01","1000615","1090720"
"12411160","和德昌股份有限公司","53021258","嘉義太保分公司","嘉義縣太保市嘉朴東路1段18號1、2樓","01","1001128","1090720"
"12411160","和德昌股份有限公司","53022290","三峽學成分公司","新北市三峽區學成路258號","01","1001228","1090720"
"12411160","和德昌股份有限公司","53028885","林口文化分公司","新北市林口區文化一路1段33號","01","1010412","1090720"
"12411160","和德昌股份有限公司","53028908","桃園桃鶯分公司","桃園市桃園區桃鶯路66號","01","1010412","1090720"
"12411160","和德昌股份有限公司","53029097","板橋文化二分公司","新北市板橋區文化路1段411號1、2樓","03","1010417","1020808"
"12411160","和德昌股份有限公司","53655463","泰山明志分公司","新北市泰山區明志路3段153號1、2樓","01","1010816","1090720"
"12411160","和德昌股份有限公司","53655479","新莊龍安分公司","新北市新莊區龍安路252號","03","1010816","1060623"
"12411160","和德昌股份有限公司","53655581","基隆大武崙分公司","基隆市安樂區基金一路206、206之1號1、2樓","01","1010817","1090720"
"12411160","和德昌股份有限公司","53655695","台北公館分公司","臺北市中正區羅斯福路4段76號地下1層及76之1號1樓","01","1010821","1090720"
"12411160","和德昌股份有限公司","53655702","新莊龍華分公司","桃園市龜山區萬壽路1段317號、317之1號、319號、319之1號","01","1010821","1090720"
"12411160","和德昌股份有限公司","53655724","板橋府中分公司","新北市板橋區府中路69號1至4樓","01","1010821","1090720"
"12411160","和德昌股份有限公司","53655739","新莊富國分公司","新北市新莊區中正路877之5號1樓、2樓","01","1010821","1090720"
"12411160","和德昌股份有限公司","53655978","高雄民族分公司","高雄市左營區民族一路1026號","01","1010824","1090720"
"12411160","和德昌股份有限公司","53655999","嘉義民雄分公司","嘉義縣民雄鄉建國路1段18號","01","1010824","1090720"
"12411160","和德昌股份有限公司","53656054","基隆新豐分公司","基隆市中正區新豐街249號1樓","01","1010827","1111226"
"12411160","和德昌股份有限公司","53656619","台北舊宗分公司","臺北市內湖區舊宗路1段135號","01","1010905","1090720"
"12411160","和德昌股份有限公司","53656738","淡水新市分公司","新北市淡水區新市一路3段151號","01","1010907","1090720"
"12411160","和德昌股份有限公司","53658829","新莊中平分公司","新北市新莊區中平路346號及348號","01","1011015","1090720"
"12411160","和德昌股份有限公司","53659685","花蓮中山二分公司","花蓮縣花蓮市中山路549之6號","01","1011024","1090720"
"12411160","和德昌股份有限公司","53659756","高雄建國三分公司","高雄市三民區建國三路15號及15之1號","01","1011025","1090720"
"12411160","和德昌股份有限公司","53659799","鳳山鳳頂分公司","高雄市鳳山區鳳頂路50號","01","1011026","1090720"
"12411160","和德昌股份有限公司","53659812","永康中正北分公司","臺南市永康區中正北路56之1號","01","1011025","1090720"
"12411160","和德昌股份有限公司","53660938","善化光復分公司","臺南市善化區光復路55號","01","1011115","1090720"
"12411160","和德昌股份有限公司","53663415","彰化中山二分公司","彰化縣彰化市中山路1段478號","01","1020103","1090720"
"12411160","和德昌股份有限公司","53664364","台中文心六分公司","臺中市西屯區文心路3段119號","01","1020118","1090720"
"12411160","和德昌股份有限公司","53664370","板橋重慶二分公司","新北市板橋區重慶路251號1樓","03","1020122","1060622"
"12411160","和德昌股份有限公司","53664385","板橋縣民分公司","新北市板橋區縣民大道2段80號1樓","03","1020118","1020805"
"12411160","和德昌股份有限公司","53664511","台北南京五分公司","臺北市中山區南京東路3段210號1、2樓","01","1020118","1090720"
"12411160","和德昌股份有限公司","53664527","北斗中山分公司","彰化縣北斗鎮中山路2段102號","01","1020118","1090720"
"12411160","和德昌股份有限公司","53664532","中和景新分公司","新北市中和區景新街430及432號1、2樓","01","1020118","1090720"
"12411160","和德昌股份有限公司","53665342","台中北屯分公司","臺中市北屯區北屯路432之1號","01","1020205","1090720"
"12411160","和德昌股份有限公司","53665429","太平中山分公司","臺中市太平區中山路3段45號","01","1020205","1090720"
"12411160","和德昌股份有限公司","53675329","台北承德三分公司","臺北市士林區承德路4段128號1、2樓","03","1020729","1081220"
"12411160","和德昌股份有限公司","53675355","屏東復興分公司","屏東縣屏東市復興路220號","01","1020730","1090720"
"12411160","和德昌股份有限公司","53675427","仁武鳳仁分公司","高雄市仁武區鳳仁路95之25號","01","1020730","1090720"
"12411160","和德昌股份有限公司","53675475","三重龍門分公司","新北市三重區龍門路42號1、2樓","01","1020731","1090720"
"12411160","和德昌股份有限公司","53676679","橋頭成功南分公司","高雄市橋頭區成功南路281號","01","1020822","1090720"
"12411160","和德昌股份有限公司","53677993","新店中正二分公司","新北市新店區中正路506號1、2樓","01","1020912","1090717"
"12411160","和德昌股份有限公司","53678000","高雄美術東二分公司","高雄市鼓山區美術東二路157、159號","01","1020913","1090720"
"12411160","和德昌股份有限公司","53678016","板橋篤行分公司","新北市板橋區篤行路3段99號地下1層、1、2樓","01","1020913","1090720"
"12411160","和德昌股份有限公司","53678043","岡山壽天分公司","高雄市岡山區壽天路122之1、122之2號1樓","01","1020913","1090720"
"12411160","和德昌股份有限公司","53678070","中和連城分公司","新北市中和區連城路376之1號1、2樓","03","1020913","1090717"
"12411160","和德昌股份有限公司","53679113","台南裕農分公司","臺南市東區裕農路855號","01","1021002","1090720"
"12411160","和德昌股份有限公司","54370042","新竹食品分公司","新竹市東區食品路228號","01","1021022","1090717"
